,Activity,Pose - Legs,Main Area,Sub-Location,High-Level Process,Mid-Level Process,Low-Level Process,org:resource,concept:name,case:concept:name,time:timestamp,Predicted High-Level Process,Encoded High-Level Process
160,Push,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_1,Issuing/receiving area,Case_01,2025-01-01 08:29:01.500,Retrieval,0
161,Pull,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_1,Path,Case_01,2025-01-01 08:33:50.500,Retrieval,0
162,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_1,Office,Case_01,2025-01-01 08:37:21.000,Retrieval,0
163,Push,Gait Cycle,Path,Path (Office),Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_1,Path,Case_01,2025-01-01 09:45:54.000,Retrieval,0
164,Walking,Gait Cycle,Cardboard box area,_,Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_1,Cardboard box area,Case_01,2025-01-01 09:47:41.500,Retrieval,0
165,Pull,Step,Path,Path (Cardboard box area),Retrieval,Picking_travel time,Transport a cart to the base,Subject_1,Path,Case_01,2025-01-01 09:51:10.000,Retrieval,0
166,Push,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_1,Cross aisle path,Case_01,2025-01-01 09:53:09.500,Retrieval,0
167,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 09:58:59.500,Retrieval,0
168,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 10:00:36.500,Retrieval,0
169,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:01:59.000,Retrieval,0
170,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 10:03:13.500,Retrieval,0
171,Handling centred,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:04:51.000,Retrieval,0
172,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 10:15:04.500,Retrieval,0
173,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 10:16:57.500,Retrieval,0
174,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Office,Case_01,2025-01-01 10:17:12.000,Retrieval,0
175,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 10:19:05.500,Retrieval,0
176,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 10:19:18.500,Retrieval,0
177,Handling centred,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:22:25.500,Retrieval,0
178,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 10:24:25.500,Retrieval,0
179,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:25:32.500,Retrieval,0
180,Tick off / confirm,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 10:32:07.500,Retrieval,0
181,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:35:05.000,Retrieval,0
182,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 10:38:24.000,Retrieval,0
183,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:41:17.000,Retrieval,0
184,Tick off / confirm,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 10:48:15.000,Retrieval,0
185,Handling centred,Gait Cycle,Aisle path,2 front,Retrieval,Picking_pick time,Retrieval of items,Subject_1,Aisle path,Case_01,2025-01-01 10:54:49.500,Retrieval,0
186,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 11:05:27.500,Retrieval,0
187,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 11:06:07.000,Retrieval,0
188,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Office,Case_01,2025-01-01 11:06:22.500,Retrieval,0
189,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 11:09:47.000,Retrieval,0
190,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 11:10:06.000,Retrieval,0
191,Scan,Gait Cycle,Aisle path,2 front,Retrieval,Picking_pick time,Retrieval of items,Subject_1,Aisle path,Case_01,2025-01-01 11:10:45.500,Retrieval,0
192,Handling centred,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:21:02.500,Retrieval,0
193,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:25:03.000,Retrieval,0
194,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:27:58.000,Retrieval,0
195,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:28:48.500,Retrieval,0
196,Tick off / confirm,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:30:42.500,Retrieval,0
197,Handling centred,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:35:16.500,Retrieval,0
198,Tick off / confirm,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:39:15.500,Retrieval,0
199,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:41:26.000,Retrieval,0
200,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:42:33.500,Retrieval,0
201,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:47:38.500,Retrieval,0
202,Tick off / confirm,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:53:31.500,Retrieval,0
203,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:57:45.500,Retrieval,0
204,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 12:04:35.000,Retrieval,0
205,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 12:08:31.000,Retrieval,0
206,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Office,Case_01,2025-01-01 12:08:47.500,Retrieval,0
207,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 12:13:28.500,Retrieval,0
208,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 12:13:48.500,Retrieval,0
209,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Aisle path,Case_01,2025-01-01 12:14:13.000,Retrieval,0
210,Tick off / confirm,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:17:35.500,Retrieval,0
211,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 12:20:26.000,Retrieval,0
212,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:24:33.000,Retrieval,0
213,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 12:28:30.000,Retrieval,0
214,Tick off / confirm,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:33:09.000,Retrieval,0
215,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 12:38:17.500,Retrieval,0
216,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:45:14.500,Retrieval,0
217,Handling centred,Step,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_1,Base,Case_01,2025-01-01 12:46:29.500,Retrieval,0
218,Standing,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 12:46:56.000,Retrieval,0
219,Standing,Step,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 12:49:17.000,Retrieval,0
220,Tick off / confirm,Standing Still,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:55:38.000,Retrieval,0
221,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_1,Base,Case_01,2025-01-01 12:57:37.000,Retrieval,0
222,Scan,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 12:58:18.000,Retrieval,0
223,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 13:00:12.000,Retrieval,0
224,Tick off / confirm,Standing Still,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 13:06:06.500,Retrieval,0
225,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_1,Base,Case_01,2025-01-01 13:07:49.000,Retrieval,0
226,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 13:08:35.000,Retrieval,0
227,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 13:10:14.000,Retrieval,0
228,Tick off / confirm,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 13:14:41.500,Retrieval,0
229,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_1,Base,Case_01,2025-01-01 13:16:32.500,Retrieval,0
230,Handling upwards,Step,Cross aisle path,1-2,Retrieval,Packing,Transport to the packaging/sorting area,Subject_1,Cross aisle path,Case_01,2025-01-01 13:17:05.500,Retrieval,0
231,Push,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_1,Path,Case_01,2025-01-01 13:22:18.500,Retrieval,0
232,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_1,Packing/sorting area,Case_01,2025-01-01 13:23:15.000,Retrieval,0
233,Push,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_1,Path,Case_01,2025-01-01 13:59:23.500,Retrieval,0
234,Handling centred,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_1,Issuing/receiving area,Case_01,2025-01-01 14:02:37.000,Retrieval,0
235,Walking,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_1,Path,Case_01,2025-01-01 14:03:24.000,Retrieval,0
236,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_1,Office,Case_01,2025-01-01 14:06:50.500,Retrieval,0
237,Push,Gait Cycle,Path,Path (Office),Storage,Preparing order,Returning empty cardboard boxes,Subject_1,Path,Case_01,2025-01-01 14:20:34.000,Retrieval,1
238,Handling upwards,Step,Cardboard box area,_,Storage,Preparing order,Returning empty cardboard boxes,Subject_1,Cardboard box area,Case_01,2025-01-01 14:22:23.000,Retrieval,1
239,Pull,Gait Cycle,Path,Path (Cardboard box area),Storage,Preparing order,Collecting packed cardboard boxes,Subject_1,Path,Case_01,2025-01-01 14:23:34.500,Retrieval,1
240,Push,Gait Cycle,Issuing/receiving area,_,Storage,Preparing order,Collecting packed cardboard boxes,Subject_1,Issuing/receiving area,Case_01,2025-01-01 14:25:58.500,Retrieval,1
241,Handling downwards,Step,Path,Path (Issuing area),Storage,Preparing order,Collecting packed cardboard boxes,Subject_1,Path,Case_01,2025-01-01 14:28:23.000,Retrieval,1
242,Handling centred,Step,Issuing/receiving area,_,Storage,Preparing order,Collecting packed cardboard boxes,Subject_1,Issuing/receiving area,Case_01,2025-01-01 14:29:22.000,Retrieval,1
243,Pull,Gait Cycle,Path,Path (Issuing area),Storage,Unpacking,Transport to the packaging/sorting area,Subject_1,Path,Case_01,2025-01-01 14:37:00.000,Retrieval,1
244,Push,Gait Cycle,Packing/sorting area,_,Storage,Unpacking,Transport to the packaging/sorting area,Subject_1,Packing/sorting area,Case_01,2025-01-01 14:41:41.000,Retrieval,1
245,Push,Gait Cycle,Path,Path (Office),Storage,Storing_travel time,Transport a cart to the base,Subject_1,Path,Case_01,2025-01-01 15:39:58.000,Retrieval,1
246,Push,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Transport a cart to the base,Subject_1,Cross aisle path,Case_01,2025-01-01 15:40:50.500,Retrieval,1
247,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_store time,Placing items on a rack,Subject_1,Aisle path,Case_01,2025-01-01 15:44:42.000,Retrieval,1
248,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 15:45:15.000,Retrieval,1
249,Handling centred,Standing Still,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 15:45:41.000,Retrieval,1
250,Standing,Step,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 15:52:00.500,Retrieval,1
251,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 15:53:21.500,Retrieval,1
252,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 15:55:57.500,Retrieval,1
253,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 15:56:26.500,Retrieval,1
254,Handling centred,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:00:12.000,Retrieval,1
255,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_store time,Placing items on a rack,Subject_1,Aisle path,Case_01,2025-01-01 16:00:39.500,Retrieval,1
256,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:00:52.500,Retrieval,1
257,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 16:01:25.500,Retrieval,1
258,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:04:13.000,Retrieval,1
259,Walking,Gait Cycle,Aisle path,5 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:06:08.000,Retrieval,1
260,Walking,Gait Cycle,Cross aisle path,4-5,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:09:23.500,Retrieval,1
261,Walking,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:09:59.000,Retrieval,1
262,Walking,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:11:02.000,Retrieval,1
263,Walking,Gait Cycle,Base,_,Storage,Storing_travel time,Move to a cart,Subject_1,Base,Case_01,2025-01-01 16:12:08.500,Retrieval,1
264,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:13:36.000,Retrieval,1
265,Walking,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:14:46.000,Retrieval,1
266,Walking,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:16:14.000,Retrieval,1
267,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 16:17:22.000,Retrieval,1
268,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:18:11.500,Retrieval,1
269,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:18:36.500,Retrieval,1
270,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:20:38.000,Retrieval,1
271,Walking,Gait Cycle,Base,_,Storage,Storing_travel time,Move to a cart,Subject_1,Base,Case_01,2025-01-01 16:21:04.000,Retrieval,1
272,Handling centred,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:25:11.000,Retrieval,1
273,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:25:36.500,Retrieval,1
274,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:28:02.000,Retrieval,1
275,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:28:32.500,Retrieval,1
