,Activity,Pose - Legs,Main Area,Sub-Location,High-Level Process,Mid-Level Process,Low-Level Process,org:resource,concept:name,case:concept:name,time:timestamp
176,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 10:21:05.500
177,Handling centred,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:24:12.500
178,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 10:26:12.500
179,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:27:19.500
180,Tick off / confirm,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 10:33:54.500
181,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:36:52.000
182,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 10:40:11.000
183,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:43:04.000
184,Tick off / confirm,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 10:50:02.000
185,Handling centred,Gait Cycle,Aisle path,2 front,Retrieval,Picking_pick time,Retrieval of items,Subject_1,Aisle path,Case_01,2025-01-01 10:56:36.500
186,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 11:07:14.500
187,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 11:07:54.000
188,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Office,Case_01,2025-01-01 11:08:09.500
189,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 11:11:34.000
190,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 11:11:53.000
191,Scan,Gait Cycle,Aisle path,2 front,Retrieval,Picking_pick time,Retrieval of items,Subject_1,Aisle path,Case_01,2025-01-01 11:12:32.500
192,Handling centred,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:22:49.500
193,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:26:50.000
194,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:29:45.000
195,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:30:35.500
196,Tick off / confirm,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:32:29.500
197,Handling centred,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:37:03.500
198,Tick off / confirm,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:41:02.500
199,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:43:13.000
200,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:44:20.500
201,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:49:25.500
202,Tick off / confirm,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:55:18.500
203,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:59:32.500
204,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 12:06:22.000
205,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 12:10:18.000
206,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Office,Case_01,2025-01-01 12:10:34.500
207,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 12:15:15.500
208,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 12:15:35.500
209,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Aisle path,Case_01,2025-01-01 12:16:00.000
210,Tick off / confirm,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:19:22.500
211,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 12:22:13.000
212,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:26:20.000
213,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 12:30:17.000
214,Tick off / confirm,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:34:56.000
215,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 12:40:04.500
216,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:47:01.500
217,Handling centred,Step,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_1,Base,Case_01,2025-01-01 12:48:16.500
218,Standing,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 12:48:43.000
219,Standing,Step,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 12:51:04.000
220,Tick off / confirm,Standing Still,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:57:25.000
221,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_1,Base,Case_01,2025-01-01 12:59:24.000
222,Scan,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 13:00:05.000
223,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 13:01:59.000
224,Tick off / confirm,Standing Still,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 13:07:53.500
225,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_1,Base,Case_01,2025-01-01 13:09:36.000
226,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 13:10:22.000
227,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 13:12:01.000
228,Tick off / confirm,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 13:16:28.500
229,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_1,Base,Case_01,2025-01-01 13:18:19.500
230,Handling upwards,Step,Cross aisle path,1-2,Retrieval,Packing,Transport to the packaging/sorting area,Subject_1,Cross aisle path,Case_01,2025-01-01 13:18:52.500
231,Push,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_1,Path,Case_01,2025-01-01 13:24:05.500
232,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_1,Packing/sorting area,Case_01,2025-01-01 13:25:02.000
233,Push,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_1,Path,Case_01,2025-01-01 14:01:10.500
234,Handling centred,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_1,Issuing/receiving area,Case_01,2025-01-01 14:04:24.000
235,Walking,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_1,Path,Case_01,2025-01-01 14:05:11.000
236,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_1,Office,Case_01,2025-01-01 14:08:37.500
237,Push,Gait Cycle,Path,Path (Office),Storage,Preparing order,Returning empty cardboard boxes,Subject_1,Path,Case_01,2025-01-01 14:22:21.000
238,Handling upwards,Step,Cardboard box area,_,Storage,Preparing order,Returning empty cardboard boxes,Subject_1,Cardboard box area,Case_01,2025-01-01 14:24:10.000
239,Pull,Gait Cycle,Path,Path (Cardboard box area),Storage,Preparing order,Collecting packed cardboard boxes,Subject_1,Path,Case_01,2025-01-01 14:25:21.500
240,Push,Gait Cycle,Issuing/receiving area,_,Storage,Preparing order,Collecting packed cardboard boxes,Subject_1,Issuing/receiving area,Case_01,2025-01-01 14:27:45.500
241,Handling downwards,Step,Path,Path (Issuing area),Storage,Preparing order,Collecting packed cardboard boxes,Subject_1,Path,Case_01,2025-01-01 14:30:10.000
242,Handling centred,Step,Issuing/receiving area,_,Storage,Preparing order,Collecting packed cardboard boxes,Subject_1,Issuing/receiving area,Case_01,2025-01-01 14:31:09.000
243,Pull,Gait Cycle,Path,Path (Issuing area),Storage,Unpacking,Transport to the packaging/sorting area,Subject_1,Path,Case_01,2025-01-01 14:38:47.000
244,Push,Gait Cycle,Packing/sorting area,_,Storage,Unpacking,Transport to the packaging/sorting area,Subject_1,Packing/sorting area,Case_01,2025-01-01 14:43:28.000
245,Push,Gait Cycle,Path,Path (Office),Storage,Storing_travel time,Transport a cart to the base,Subject_1,Path,Case_01,2025-01-01 15:41:45.000
246,Push,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Transport a cart to the base,Subject_1,Cross aisle path,Case_01,2025-01-01 15:42:37.500
247,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_store time,Placing items on a rack,Subject_1,Aisle path,Case_01,2025-01-01 15:46:29.000
248,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 15:47:02.000
249,Handling centred,Standing Still,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 15:47:28.000
250,Standing,Step,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 15:53:47.500
251,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 15:55:08.500
252,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 15:57:44.500
253,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 15:58:13.500
254,Handling centred,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:01:59.000
255,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_store time,Placing items on a rack,Subject_1,Aisle path,Case_01,2025-01-01 16:02:26.500
256,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:02:39.500
257,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 16:03:12.500
258,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:06:00.000
259,Walking,Gait Cycle,Aisle path,5 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:07:55.000
260,Walking,Gait Cycle,Cross aisle path,4-5,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:11:10.500
261,Walking,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:11:46.000
262,Walking,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:12:49.000
263,Walking,Gait Cycle,Base,_,Storage,Storing_travel time,Move to a cart,Subject_1,Base,Case_01,2025-01-01 16:13:55.500
264,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:15:23.000
265,Walking,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:16:33.000
266,Walking,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:18:01.000
267,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 16:19:09.000
268,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:19:58.500
269,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:20:23.500
270,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:22:25.000
271,Walking,Gait Cycle,Base,_,Storage,Storing_travel time,Move to a cart,Subject_1,Base,Case_01,2025-01-01 16:22:51.000
272,Handling centred,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:26:58.000
273,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:27:23.500
274,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:29:49.000
275,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:30:19.500
276,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:31:51.500
277,Walking,Gait Cycle,Base,_,Storage,Storing_travel time,Move to a cart,Subject_1,Base,Case_01,2025-01-01 16:32:44.000
278,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:37:27.000
279,Walking,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:38:40.000
280,Walking,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:40:29.000
281,Handling upwards,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 16:41:41.500
282,Handling upwards,Step,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:52:56.500
283,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:53:46.000
284,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:55:58.500
285,Handling upwards,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 16:56:49.500
286,Handling upwards,Step,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 17:01:29.000
287,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 17:02:16.000
288,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 17:04:09.500
289,Walking,Gait Cycle,Base,_,Storage,Storing_travel time,Move to a cart,Subject_1,Base,Case_01,2025-01-01 17:04:59.000
290,Handling centred,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 17:06:11.500
291,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 17:06:57.500
292,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 17:07:47.000
293,Walking,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 17:08:38.500
294,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 17:11:01.500
295,Handling centred,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 17:12:04.000
296,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 17:13:22.500
297,Handling upwards,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 17:14:09.500
298,Handling centred,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 17:15:46.500
