,Activity,Pose - Legs,Main Area,Sub-Location,High-Level Process,Mid-Level Process,Low-Level Process,org:resource,concept:name,case:concept:name,time:timestamp,Predicted High-Level Process,Encoded High-Level Process
160,Push,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_1,Issuing/receiving area,Case_01,2025-01-01 08:30:48.500,Retrieval,0
161,Pull,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_1,Path,Case_01,2025-01-01 08:35:37.500,Retrieval,0
162,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_1,Office,Case_01,2025-01-01 08:39:08.000,Retrieval,0
163,Push,Gait Cycle,Path,Path (Office),Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_1,Path,Case_01,2025-01-01 09:47:41.000,Retrieval,0
164,Walking,Gait Cycle,Cardboard box area,_,Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_1,Cardboard box area,Case_01,2025-01-01 09:49:28.500,Retrieval,0
165,Pull,Step,Path,Path (Cardboard box area),Retrieval,Picking_travel time,Transport a cart to the base,Subject_1,Path,Case_01,2025-01-01 09:52:57.000,Retrieval,0
166,Push,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_1,Cross aisle path,Case_01,2025-01-01 09:54:56.500,Retrieval,0
167,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:00:46.500,Retrieval,0
168,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 10:02:23.500,Retrieval,0
169,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:03:46.000,Retrieval,0
170,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 10:05:00.500,Retrieval,0
171,Handling centred,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:06:38.000,Retrieval,0
172,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 10:16:51.500,Retrieval,0
173,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 10:18:44.500,Retrieval,0
174,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Office,Case_01,2025-01-01 10:18:59.000,Retrieval,0
175,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 10:20:52.500,Retrieval,0
176,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 10:21:05.500,Retrieval,0
177,Handling centred,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:24:12.500,Retrieval,0
178,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 10:26:12.500,Retrieval,0
179,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:27:19.500,Retrieval,0
180,Tick off / confirm,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 10:33:54.500,Retrieval,0
181,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:36:52.000,Retrieval,0
182,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 10:40:11.000,Retrieval,0
183,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 10:43:04.000,Retrieval,0
184,Tick off / confirm,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 10:50:02.000,Retrieval,0
185,Handling centred,Gait Cycle,Aisle path,2 front,Retrieval,Picking_pick time,Retrieval of items,Subject_1,Aisle path,Case_01,2025-01-01 10:56:36.500,Retrieval,0
186,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 11:07:14.500,Retrieval,0
187,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 11:07:54.000,Retrieval,0
188,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Office,Case_01,2025-01-01 11:08:09.500,Retrieval,0
189,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 11:11:34.000,Retrieval,0
190,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 11:11:53.000,Retrieval,0
191,Scan,Gait Cycle,Aisle path,2 front,Retrieval,Picking_pick time,Retrieval of items,Subject_1,Aisle path,Case_01,2025-01-01 11:12:32.500,Retrieval,0
192,Handling centred,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:22:49.500,Retrieval,0
193,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:26:50.000,Retrieval,0
194,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:29:45.000,Retrieval,0
195,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:30:35.500,Retrieval,0
196,Tick off / confirm,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:32:29.500,Retrieval,0
197,Handling centred,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:37:03.500,Retrieval,0
198,Tick off / confirm,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:41:02.500,Retrieval,0
199,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:43:13.000,Retrieval,0
200,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:44:20.500,Retrieval,0
201,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:49:25.500,Retrieval,0
202,Tick off / confirm,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 11:55:18.500,Retrieval,0
203,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 11:59:32.500,Retrieval,0
204,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 12:06:22.000,Retrieval,0
205,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 12:10:18.000,Retrieval,0
206,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Office,Case_01,2025-01-01 12:10:34.500,Retrieval,0
207,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Path,Case_01,2025-01-01 12:15:15.500,Retrieval,0
208,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Cross aisle path,Case_01,2025-01-01 12:15:35.500,Retrieval,0
209,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_1,Aisle path,Case_01,2025-01-01 12:16:00.000,Retrieval,0
210,Tick off / confirm,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:19:22.500,Retrieval,0
211,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 12:22:13.000,Retrieval,0
212,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:26:20.000,Retrieval,0
213,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 12:30:17.000,Retrieval,0
214,Tick off / confirm,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:34:56.000,Retrieval,0
215,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 12:40:04.500,Retrieval,0
216,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:47:01.500,Retrieval,0
217,Handling centred,Step,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_1,Base,Case_01,2025-01-01 12:48:16.500,Retrieval,0
218,Standing,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 12:48:43.000,Retrieval,0
219,Standing,Step,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 12:51:04.000,Retrieval,0
220,Tick off / confirm,Standing Still,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 12:57:25.000,Retrieval,0
221,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_1,Base,Case_01,2025-01-01 12:59:24.000,Retrieval,0
222,Scan,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 13:00:05.000,Retrieval,0
223,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 13:01:59.000,Retrieval,0
224,Tick off / confirm,Standing Still,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 13:07:53.500,Retrieval,0
225,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_1,Base,Case_01,2025-01-01 13:09:36.000,Retrieval,0
226,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 13:10:22.000,Retrieval,0
227,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 13:12:01.000,Retrieval,0
228,Tick off / confirm,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 13:16:28.500,Retrieval,0
229,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_1,Base,Case_01,2025-01-01 13:18:19.500,Retrieval,0
230,Handling upwards,Step,Cross aisle path,1-2,Retrieval,Packing,Transport to the packaging/sorting area,Subject_1,Cross aisle path,Case_01,2025-01-01 13:18:52.500,Retrieval,0
231,Push,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_1,Path,Case_01,2025-01-01 13:24:05.500,Retrieval,0
232,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_1,Packing/sorting area,Case_01,2025-01-01 13:25:02.000,Retrieval,0
233,Push,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_1,Path,Case_01,2025-01-01 14:01:10.500,Retrieval,0
234,Handling centred,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_1,Issuing/receiving area,Case_01,2025-01-01 14:04:24.000,Retrieval,0
235,Walking,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_1,Path,Case_01,2025-01-01 14:05:11.000,Retrieval,0
236,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_1,Office,Case_01,2025-01-01 14:08:37.500,Retrieval,0
237,Push,Gait Cycle,Path,Path (Office),Storage,Preparing order,Returning empty cardboard boxes,Subject_1,Path,Case_01,2025-01-01 14:22:21.000,Storage,1
238,Handling upwards,Step,Cardboard box area,_,Storage,Preparing order,Returning empty cardboard boxes,Subject_1,Cardboard box area,Case_01,2025-01-01 14:24:10.000,Storage,1
239,Pull,Gait Cycle,Path,Path (Cardboard box area),Storage,Preparing order,Collecting packed cardboard boxes,Subject_1,Path,Case_01,2025-01-01 14:25:21.500,Storage,1
240,Push,Gait Cycle,Issuing/receiving area,_,Storage,Preparing order,Collecting packed cardboard boxes,Subject_1,Issuing/receiving area,Case_01,2025-01-01 14:27:45.500,Storage,1
241,Handling downwards,Step,Path,Path (Issuing area),Storage,Preparing order,Collecting packed cardboard boxes,Subject_1,Path,Case_01,2025-01-01 14:30:10.000,Storage,1
242,Handling centred,Step,Issuing/receiving area,_,Storage,Preparing order,Collecting packed cardboard boxes,Subject_1,Issuing/receiving area,Case_01,2025-01-01 14:31:09.000,Storage,1
243,Pull,Gait Cycle,Path,Path (Issuing area),Storage,Unpacking,Transport to the packaging/sorting area,Subject_1,Path,Case_01,2025-01-01 14:38:47.000,Storage,1
244,Push,Gait Cycle,Packing/sorting area,_,Storage,Unpacking,Transport to the packaging/sorting area,Subject_1,Packing/sorting area,Case_01,2025-01-01 14:43:28.000,Storage,1
245,Push,Gait Cycle,Path,Path (Office),Storage,Storing_travel time,Transport a cart to the base,Subject_1,Path,Case_01,2025-01-01 15:41:45.000,Storage,1
246,Push,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Transport a cart to the base,Subject_1,Cross aisle path,Case_01,2025-01-01 15:42:37.500,Storage,1
247,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_store time,Placing items on a rack,Subject_1,Aisle path,Case_01,2025-01-01 15:46:29.000,Storage,1
248,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 15:47:02.000,Storage,1
249,Handling centred,Standing Still,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 15:47:28.000,Storage,1
250,Standing,Step,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 15:53:47.500,Storage,1
251,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 15:55:08.500,Storage,1
252,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 15:57:44.500,Storage,1
253,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 15:58:13.500,Storage,1
254,Handling centred,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:01:59.000,Storage,1
255,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_store time,Placing items on a rack,Subject_1,Aisle path,Case_01,2025-01-01 16:02:26.500,Storage,1
256,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:02:39.500,Storage,1
257,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 16:03:12.500,Storage,1
258,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:06:00.000,Storage,1
259,Walking,Gait Cycle,Aisle path,5 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:07:55.000,Storage,1
260,Walking,Gait Cycle,Cross aisle path,4-5,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:11:10.500,Storage,1
261,Walking,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:11:46.000,Storage,1
262,Walking,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:12:49.000,Storage,1
263,Walking,Gait Cycle,Base,_,Storage,Storing_travel time,Move to a cart,Subject_1,Base,Case_01,2025-01-01 16:13:55.500,Storage,1
264,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:15:23.000,Storage,1
265,Walking,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:16:33.000,Storage,1
266,Walking,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:18:01.000,Storage,1
267,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_1,Base,Case_01,2025-01-01 16:19:09.000,Storage,1
268,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:19:58.500,Storage,1
269,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:20:23.500,Storage,1
270,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:22:25.000,Storage,1
271,Walking,Gait Cycle,Base,_,Storage,Storing_travel time,Move to a cart,Subject_1,Base,Case_01,2025-01-01 16:22:51.000,Storage,1
272,Handling centred,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:26:58.000,Storage,1
273,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:27:23.500,Storage,1
274,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to next position,Subject_1,Cross aisle path,Case_01,2025-01-01 16:29:49.000,Storage,1
275,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_1,Aisle path,Case_01,2025-01-01 16:30:19.500,Storage,1
276,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_1,Cross aisle path,Case_01,2025-01-01 16:31:51.500,Storage,1
